2086.504019,12321.644296,11329.911174,10251.727574,10284.453441,10268.792977
1929.388385,10994.830535,9537.974814,8630.316504,9344.586368,9222.519283
1949.311098,17372.840880,12814.332509,11594.887541,11750.680470,11706.836242
2034.192592,10482.267176,12853.990438,11630.771519,13508.331822,13471.536089
2096.714540,12440.058074,12667.810103,11462.308586,12031.723659,11978.881480
1863.473849,15730.212806,7042.774897,6372.566253,6463.087339,6429.971716
1887.871868,11818.883115,9954.294185,9007.017849,9664.802747,9649.710981
1885.802244,14427.748745,8922.954265,8073.822898,8818.279098,8794.005584
2050.876508,12438.866413,12712.069915,11502.356520,12036.241598,11999.928260
2053.210396,12954.977800,11287.045671,10212.941262,11731.377038,11602.855948
2131.991895,15723.998653,10959.331342,9916.413074,8949.507037,8892.171054
2039.494889,16200.374908,11001.351647,9954.434619,11042.815778,11031.846691
1981.144384,11561.249774,9036.116837,8176.216628,10057.944013,10011.867485
1892.771108,11339.043602,10862.951795,9829.205254,10830.378679,10801.130013
1845.684838,12607.338957,10961.013575,9917.935222,11447.499904,11411.026712
1970.641640,10926.626230,8106.257353,7334.844973,8635.960539,8611.944242
2072.990140,13665.664169,10912.190702,9873.758460,10745.207814,10721.301840
